ID,Participant,Accent,Sentence,Item,Stimulus,Response,Word_Type,Accuracy,Error_Type,Familiarity,,,
389,15,ChinEng,33,273,the,X,Function,FALSE,Omission_FW,Never,,,
390,15,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
391,15,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
392,18,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
393,18,ChinEng,33,270,get,get,Function,TRUE,,Never,,,
394,18,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Never,,,
395,18,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
396,18,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
397,18,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
398,18,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
399,21,ChinEng,33,269,never,never,Content,TRUE,,Often,,,
400,21,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Often,,,
401,21,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Often,,,
402,21,ChinEng,33,272,in,over,Function,FALSE,Replacement_Dissimilar,Often,,,
403,21,ChinEng,33,273,the,the,Function,TRUE,,Often,,,
404,21,ChinEng,33,274,casino,casino,Content,TRUE,,Often,,,
405,21,ChinEng,33,275,gambling,gambling,Content,TRUE,,Often,,,
406,22,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
407,22,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
408,22,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Never,,,
409,22,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
410,22,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
411,22,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
412,22,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
413,31,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
414,31,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
415,31,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Never,,,
416,31,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
417,31,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
418,31,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
419,31,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
420,33,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
421,33,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
422,33,ChinEng,33,271,involved,any more of,Content,FALSE,Replacement_Dissimilar,Never,,,
423,33,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
424,33,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
425,33,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
426,33,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
427,34,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
428,34,ChinEng,33,270,get,X,Function,FALSE,Omission_FW,Never,,,
429,34,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Never,,,
430,34,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
431,34,ChinEng,33,273,the,any more of,Function,FALSE,Replacement_Dissimilar,Never,,,
432,34,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
433,34,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
434,35,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
435,35,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
436,35,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Never,,,
437,35,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
438,35,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
439,35,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
440,35,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
441,36,ChinEng,33,269,never,never,Content,TRUE,,Rarely,,,
442,36,ChinEng,33,270,get,taking,Function,FALSE,Replacement_Dissimilar,Rarely,,,
443,36,ChinEng,33,271,involved,you,Content,FALSE,Replacement_Dissimilar,Rarely,,,
444,36,ChinEng,33,272,in,in,Function,TRUE,,Rarely,,,
445,36,ChinEng,33,273,the,any more of,Function,FALSE,Replacement_Dissimilar,Rarely,,,
446,36,ChinEng,33,274,casino,casino,Content,TRUE,,Rarely,,,
447,36,ChinEng,33,275,gambling,gambling,Content,TRUE,,Rarely,,,
448,38,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
449,38,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
450,38,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Never,,,
451,38,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
452,38,ChinEng,33,273,the,a,Function,FALSE,Replacement_Similar,Never,,,
453,38,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
454,38,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
455,39,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
456,39,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
457,39,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Never,,,
458,39,ChinEng,33,272,in,X,Function,FALSE,Omission_FW,Never,,,
459,39,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
460,39,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
461,39,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
462,40,ChinEng,33,269,never,they were,Content,FALSE,Replacement_Dissimilar,Rarely,,,
463,40,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Rarely,,,
464,40,ChinEng,33,271,involved,hung over,Content,FALSE,Replacement_Dissimilar,Rarely,,,
465,40,ChinEng,33,272,in,in,Function,TRUE,,Rarely,,,
466,40,ChinEng,33,273,the,a,Function,FALSE,Replacement_Similar,Rarely,,,
467,40,ChinEng,33,274,casino,casino,Content,TRUE,,Rarely,,,
468,40,ChinEng,33,275,gambling,gambling,Content,TRUE,,Rarely,,,
469,44,ChinEng,33,269,never,never,Content,TRUE,,Rarely,,,
470,44,ChinEng,33,270,get,get,Function,TRUE,,Rarely,,,
471,44,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Rarely,,,
472,44,ChinEng,33,272,in,in,Function,TRUE,,Rarely,,,
473,44,ChinEng,33,273,the,the,Function,TRUE,,Rarely,,,
474,44,ChinEng,33,274,casino,casino,Content,TRUE,,Rarely,,,
475,44,ChinEng,33,275,gambling,gambling,Content,TRUE,,Rarely,,,
476,46,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
477,46,ChinEng,33,270,get,get,Function,TRUE,,Never,,,
478,46,ChinEng,33,271,involved,in the water,Content,FALSE,Replacement_Dissimilar,Never,,,
479,46,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
480,46,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
481,46,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
482,46,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
483,48,ChinEng,33,269,never,The were,Content,FALSE,Replacement_Dissimilar,Rarely,,,
484,48,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Rarely,,,
485,48,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Rarely,,,
486,48,ChinEng,33,272,in,in,Function,TRUE,,Rarely,,,
487,48,ChinEng,33,273,the,the,Function,TRUE,,Rarely,,,
488,48,ChinEng,33,274,casino,casino,Content,TRUE,,Rarely,,,
489,48,ChinEng,33,275,gambling,gambling,Content,TRUE,,Rarely,,,
490,50,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
491,50,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
492,50,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Never,,,
493,50,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
494,50,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
495,50,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
496,50,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
497,54,ChinEng,33,269,never,X,Content,FALSE,Omission_CW,Never,,,
498,54,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
499,54,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Never,,,
500,54,ChinEng,33,272,in,over,Function,FALSE,Replacement_Dissimilar,Never,,,
501,54,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
502,54,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
503,54,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
504,56,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
505,56,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
506,56,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Never,,,
507,56,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
508,56,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
509,56,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
510,56,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
511,58,ChinEng,33,269,never,there were,Content,FALSE,Replacement_Dissimilar,Never,,,
512,58,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
513,58,ChinEng,33,271,involved,them over,Content,FALSE,Replacement_Dissimilar,Never,,,
514,58,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
515,58,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
516,58,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
517,58,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
518,59,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
519,59,ChinEng,33,270,get,get,Function,TRUE,,Never,,,
520,59,ChinEng,33,271,involved,in the water,Content,FALSE,Replacement_Dissimilar,Never,,,
521,59,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
522,59,ChinEng,33,273,the,a,Function,FALSE,Replacement_Similar,Never,,,
523,59,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
524,59,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
525,61,ChinEng,33,269,never,never,Content,TRUE,,Rarely,,,
526,61,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Rarely,,,
527,61,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Rarely,,,
528,61,ChinEng,33,272,in,X,Function,FALSE,Omission_FW,Rarely,,,
529,61,ChinEng,33,273,the,the,Function,TRUE,,Rarely,,,
530,61,ChinEng,33,274,casino,casino,Content,TRUE,,Rarely,,,
531,61,ChinEng,33,275,gambling,gambling,Content,TRUE,,Rarely,,,
532,62,ChinEng,33,269,never,never,Content,TRUE,,Rarely,,,
533,62,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Rarely,,,
534,62,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Rarely,,,
535,62,ChinEng,33,272,in,in,Function,TRUE,,Rarely,,,
536,62,ChinEng,33,273,the,a,Function,FALSE,Replacement_Similar,Rarely,,,
537,62,ChinEng,33,274,casino,casino,Content,TRUE,,Rarely,,,
538,62,ChinEng,33,275,gambling,gambling,Content,TRUE,,Rarely,,,
539,65,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
540,65,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
541,65,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Never,,,
542,65,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
543,65,ChinEng,33,273,the,a,Function,FALSE,Replacement_Similar,Never,,,
544,65,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
545,65,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
546,66,ChinEng,33,269,never,never,Content,TRUE,,Rarely,,,
547,66,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Rarely,,,
548,66,ChinEng,33,271,involved,in to the,Content,FALSE,Replacement_Dissimilar,Rarely,,,
549,66,ChinEng,33,272,in,X of,Function,FALSE,Replacement_Dissimilar,Rarely,,,
550,66,ChinEng,33,273,the,a,Function,FALSE,Replacement_Similar,Rarely,,,
551,66,ChinEng,33,274,casino,casino,Content,TRUE,,Rarely,,,
552,66,ChinEng,33,275,gambling,gambling,Content,TRUE,,Rarely,,,
553,67,ChinEng,33,269,never,never,Content,TRUE,,Sometimes,,,
554,67,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Sometimes,,,
555,67,ChinEng,33,271,involved,more X,Content,FALSE,Replacement_Dissimilar,Sometimes,,,
556,67,ChinEng,33,272,in,in,Function,TRUE,,Sometimes,,,
557,67,ChinEng,33,273,the,a,Function,FALSE,Replacement_Similar,Sometimes,,,
558,67,ChinEng,33,274,casino,casino,Content,TRUE,,Sometimes,,,
559,67,ChinEng,33,275,gambling,gambling,Content,TRUE,,Sometimes,,,
560,70,ChinEng,33,269,never,never,Content,TRUE,,Sometimes,,,
561,70,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Sometimes,,,
562,70,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Sometimes,,,
563,70,ChinEng,33,272,in,X,Function,FALSE,Omission_FW,Sometimes,,,
564,70,ChinEng,33,273,the,a,Function,FALSE,Replacement_Similar,Sometimes,,,
565,70,ChinEng,33,274,casino,casiono,Content,FALSE,Replacement_Similar,Sometimes,,,
566,70,ChinEng,33,275,gambling,gambling,Content,TRUE,,Sometimes,,,
567,71,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
568,71,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
569,71,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Never,,,
570,71,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
571,71,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
572,71,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
573,71,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
574,72,ChinEng,33,269,never,X,Content,FALSE,Omission_CW,Sometimes,,,
575,72,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Sometimes,,,
576,72,ChinEng,33,271,involved,X,Content,FALSE,Omission_CW,Sometimes,,,
577,72,ChinEng,33,272,in,in,Function,TRUE,,Sometimes,,,
578,72,ChinEng,33,273,the,the,Function,TRUE,,Sometimes,,,
579,72,ChinEng,33,274,casino,casino,Content,TRUE,,Sometimes,,,
580,72,ChinEng,33,275,gambling,gambling,Content,TRUE,,Sometimes,,,
581,73,ChinEng,33,269,never,never,Content,TRUE,,Rarely,,,
582,73,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Rarely,,,
583,73,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Rarely,,,
584,73,ChinEng,33,272,in,in,Function,TRUE,,Rarely,,,
585,73,ChinEng,33,273,the,X,Function,FALSE,Omission_FW,Rarely,,,
586,73,ChinEng,33,274,casino,casino,Content,TRUE,,Rarely,,,
587,73,ChinEng,33,275,gambling,gambling,Content,TRUE,,Rarely,,,
588,75,ChinEng,33,269,never,never,Content,TRUE,,Never,,,
589,75,ChinEng,33,270,get,getting,Function,FALSE,Verb_tense,Never,,,
590,75,ChinEng,33,271,involved,over,Content,FALSE,Replacement_Dissimilar,Never,,,
591,75,ChinEng,33,272,in,in,Function,TRUE,,Never,,,
592,75,ChinEng,33,273,the,the,Function,TRUE,,Never,,,
593,75,ChinEng,33,274,casino,casino,Content,TRUE,,Never,,,
594,75,ChinEng,33,275,gambling,gambling,Content,TRUE,,Never,,,
595,7,ChinEng,34,276,he,She,Function,FALSE,Replacement_Similar,Never,,,
596,7,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
597,7,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
598,7,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
599,7,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
600,7,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
601,7,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
602,10,ChinEng,34,276,he,he,Function,TRUE,,Never,,,
603,10,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
604,10,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
605,10,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
606,10,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
607,10,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
608,10,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
609,13,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
610,13,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
611,13,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
612,13,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
613,13,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
614,13,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
615,13,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
616,15,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
617,15,ChinEng,34,277,is,X,Function,FALSE,Omission_FW,Never,,,
618,15,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
619,15,ChinEng,34,279,a,X,Function,FALSE,Omission_FW,Never,,,
620,15,ChinEng,34,280,very,X,Content,FALSE,Omission_CW,Never,,,
621,15,ChinEng,34,281,humble,X,Content,FALSE,Omission_CW,Never,,,
622,15,ChinEng,34,282,guy,X,Content,FALSE,Omission_CW,Never,,,
623,18,ChinEng,34,276,he,he,Function,TRUE,,Never,,,
624,18,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
625,18,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
626,18,ChinEng,34,279,a,X,Function,FALSE,Omission_FW,Never,,,
627,18,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
628,18,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
629,18,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
630,21,ChinEng,34,276,he,he,Function,TRUE,,Often,,,
631,21,ChinEng,34,277,is,is,Function,TRUE,,Often,,,
632,21,ChinEng,34,278,just,just,Content,TRUE,,Often,,,
633,21,ChinEng,34,279,a,a,Function,TRUE,,Often,,,
634,21,ChinEng,34,280,very,very,Content,TRUE,,Often,,,
635,21,ChinEng,34,281,humble,humble,Content,TRUE,,Often,,,
636,21,ChinEng,34,282,guy,guy,Content,TRUE,,Often,,,
637,22,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
638,22,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
639,22,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
640,22,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
641,22,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
642,22,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
643,22,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
644,31,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
645,31,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
646,31,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
647,31,ChinEng,34,279,a,X,Function,FALSE,Omission_FW,Never,,,
648,31,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
649,31,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
650,31,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
651,33,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
652,33,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
653,33,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
654,33,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
655,33,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
656,33,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
657,33,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
658,34,ChinEng,34,276,he,This,Function,FALSE,Replacement_Dissimilar,Never,,,
659,34,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
660,34,ChinEng,34,278,just,X,Content,FALSE,Omission_CW,Never,,,
661,34,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
662,34,ChinEng,34,280,very,X,Content,FALSE,Omission_CW,Never,,,
663,34,ChinEng,34,281,humble,hamburger,Content,FALSE,Replacement_Dissimilar,Never,,,
664,34,ChinEng,34,282,guy,X,Content,FALSE,Omission_CW,Never,,,
665,35,ChinEng,34,276,he,This,Function,FALSE,Replacement_Dissimilar,Never,,,
666,35,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
667,35,ChinEng,34,278,just,X,Content,FALSE,Omission_CW,Never,,,
668,35,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
669,35,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
670,35,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
671,35,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
672,36,ChinEng,34,276,he,he,Function,TRUE,,Rarely,,,
673,36,ChinEng,34,277,is,is,Function,TRUE,,Rarely,,,
674,36,ChinEng,34,278,just,just,Content,TRUE,,Rarely,,,
675,36,ChinEng,34,279,a,a,Function,TRUE,,Rarely,,,
676,36,ChinEng,34,280,very,very,Content,TRUE,,Rarely,,,
677,36,ChinEng,34,281,humble,humble,Content,TRUE,,Rarely,,,
678,36,ChinEng,34,282,guy,guy,Content,TRUE,,Rarely,,,
679,38,ChinEng,34,276,he,he,Function,TRUE,,Never,,,
680,38,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
681,38,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
682,38,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
683,38,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
684,38,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
685,38,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
686,39,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
687,39,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
688,39,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
689,39,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
690,39,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
691,39,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
692,39,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
693,40,ChinEng,34,276,he,he,Function,TRUE,,Rarely,,,
694,40,ChinEng,34,277,is,played,Function,FALSE,Replacement_Dissimilar,Rarely,,,
695,40,ChinEng,34,278,just,just,Content,TRUE,,Rarely,,,
696,40,ChinEng,34,279,a,a,Function,TRUE,,Rarely,,,
697,40,ChinEng,34,280,very,X,Content,FALSE,Omission_CW,Rarely,,,
698,40,ChinEng,34,281,humble,handball,Content,FALSE,Replacement_Dissimilar,Rarely,,,
699,40,ChinEng,34,282,guy,game,Content,FALSE,Replacement_Dissimilar,Rarely,,,
700,44,ChinEng,34,276,he,he,Function,TRUE,,Rarely,,,
701,44,ChinEng,34,277,is,is,Function,TRUE,,Rarely,,,
702,44,ChinEng,34,278,just,just,Content,TRUE,,Rarely,,,
703,44,ChinEng,34,279,a,a,Function,TRUE,,Rarely,,,
704,44,ChinEng,34,280,very,very,Content,TRUE,,Rarely,,,
705,44,ChinEng,34,281,humble,humble,Content,TRUE,,Rarely,,,
706,44,ChinEng,34,282,guy,guy,Content,TRUE,,Rarely,,,
707,46,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
708,46,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
709,46,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
710,46,ChinEng,34,279,a,X,Function,FALSE,Omission_FW,Never,,,
711,46,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
712,46,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
713,46,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
714,48,ChinEng,34,276,he,He,Function,TRUE,,Rarely,,,
715,48,ChinEng,34,277,is,is,Function,TRUE,,Rarely,,,
716,48,ChinEng,34,278,just,just,Content,TRUE,,Rarely,,,
717,48,ChinEng,34,279,a,X,Function,FALSE,Omission_FW,Rarely,,,
718,48,ChinEng,34,280,very,very,Content,TRUE,,Rarely,,,
719,48,ChinEng,34,281,humble,humble,Content,TRUE,,Rarely,,,
720,48,ChinEng,34,282,guy,guy,Content,TRUE,,Rarely,,,
721,50,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
722,50,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
723,50,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
724,50,ChinEng,34,279,a,X,Function,FALSE,Omission_FW,Never,,,
725,50,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
726,50,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
727,50,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
728,54,ChinEng,34,276,he,he,Function,TRUE,,Never,,,
729,54,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
730,54,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
731,54,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
732,54,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
733,54,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
734,54,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
735,56,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
736,56,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
737,56,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
738,56,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
739,56,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
740,56,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
741,56,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
742,58,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
743,58,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
744,58,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
745,58,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
746,58,ChinEng,34,280,very,X,Content,FALSE,Omission_CW,Never,,,
747,58,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
748,58,ChinEng,34,282,guy,guy,Content,TRUE,,Never,,,
749,59,ChinEng,34,276,he,He,Function,TRUE,,Never,,,
750,59,ChinEng,34,277,is,is,Function,TRUE,,Never,,,
751,59,ChinEng,34,278,just,just,Content,TRUE,,Never,,,
752,59,ChinEng,34,279,a,a,Function,TRUE,,Never,,,
753,59,ChinEng,34,280,very,very,Content,TRUE,,Never,,,
754,59,ChinEng,34,281,humble,humble,Content,TRUE,,Never,,,
